Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
Messy Maid The Hills,0,0,N/A,+1 647-990-6243,"50 Stonebridge Boulevard, Toronto, ON M1W 4A7, Canada",https://www.yelp.com/biz/messy-maid-the-hills-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Home Organization",https://www.yelp.com/biz/messy-maid-the-hills-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,messy-maid-the-hills-toronto
MMTH,0,0,N/A,+1 647-960-4085,"140 Yonge Street, Toronto, ON M5C, Canada",https://www.yelp.com/biz/mmth-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/mmth-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,mmth-toronto
Torontos's Best Cleaning,0,0,N/A,+1 647-607-7708,"18 Henry Welsh Drive, Toronto, ON M2R 3P4, Canada",https://www.yelp.com/biz/torontoss-best-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Office Cleaning, Home Cleaning",https://www.yelp.com/biz/torontoss-best-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,torontoss-best-cleaning-toronto
Cleaning Connection,1.7,6,N/A,+1 647-694-3699,"Toronto, ON M5E 1W7, Canada",https://www.yelp.com/biz/cleaning-connection-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/cleaning-connection-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,cleaning-connection-toronto
Easy Clean Toronto,0,0,N/A,+1 647-300-1787,"Toronto, ON M6L 2V5, Canada",https://www.yelp.com/biz/easy-clean-toronto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/easy-clean-toronto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,easy-clean-toronto-toronto
Nerca Cleaning Services,0,0,N/A,+1 416-915-0748,"Toronto, ON M1B 2, Canada",https://www.yelp.com/biz/nerca-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/nerca-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,nerca-cleaning-services-toronto
Interior Harmony,4,4,N/A,+1 888-750-5106,"Toronto, ON L4Y 4E2, Canada",https://www.yelp.com/biz/interior-harmony-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning, Home Organization",https://www.yelp.com/biz/interior-harmony-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,interior-harmony-toronto
"T-Rex Window & Eaves Cleaning, Inc",0,0,N/A,+1 416-531-8739,"38 Kanarick Cr, North York, ON M3L 1P4, Canada",https://www.yelp.com/biz/t-rex-window-and-eaves-cleaning-inc-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Window Washing",https://www.yelp.com/biz/t-rex-window-and-eaves-cleaning-inc-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,t-rex-window-and-eaves-cleaning-inc-north-york
Watersweep,0,0,N/A,+1 647-641-4200,"Mississauga , ON L4T 0A4, Canada",https://www.yelp.com/biz/watersweep-mississauga?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/watersweep-mississauga?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,watersweep-mississauga
Glistening Girls Cleaning Service,0,0,N/A,+1 647-967-6637,"Toronto, ON, Canada",https://www.yelp.com/biz/glistening-girls-cleaning-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/glistening-girls-cleaning-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,glistening-girls-cleaning-service-toronto
Ontario House Cleaning,0,0,N/A,+1 416-414-3267,"Toronto, ON, Canada",https://www.yelp.com/biz/ontario-house-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/ontario-house-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,ontario-house-cleaning-toronto
Miracle Window Cleaning,0,0,N/A,+1 647-297-0027,"Markham, ON L3P 1K8, Canada",https://www.yelp.com/biz/miracle-window-cleaning-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Window Washing, Home Cleaning",https://www.yelp.com/biz/miracle-window-cleaning-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,miracle-window-cleaning-markham
Canadian Carpet Cleaning and Janitorial Services,0,0,N/A,+1 647-797-0636,"2721 Regional Road 20, Bowmanville, ON L1C 3K6, Canada",https://www.yelp.com/biz/canadian-carpet-cleaning-and-janitorial-services-bowmanville?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Carpet Cleaning, Office Cleaning, Home Cleaning",https://www.yelp.com/biz/canadian-carpet-cleaning-and-janitorial-services-bowmanville?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,canadian-carpet-cleaning-and-janitorial-services-bowmanville
Jet-Maid,1,1,N/A,+1 905-891-1708,"1011 Pelham Avenue, Mississauga, ON L5E 1L1, Canada",https://www.yelp.com/biz/jet-maid-mississauga-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning, Carpet Cleaning",https://www.yelp.com/biz/jet-maid-mississauga-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,jet-maid-mississauga-2
Maria's Housekeeping,0,0,N/A,+1 647-701-4426,"Toronto, ON M2M 3W4, Canada",https://www.yelp.com/biz/marias-housekeeping-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/marias-housekeeping-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,marias-housekeeping-toronto
Atkins1 Cleaning Services,0,0,N/A,+1 647-786-3565,"2002 Martingrove Road, Unit 7, Toronto, ON M9V 3S5, Canada",https://www.yelp.com/biz/atkins1-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/atkins1-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,atkins1-cleaning-services-toronto
Tidy Master Professional Services,0,0,N/A,+1 416-801-2657,"Toronto, ON M9N 3Y5, Canada",https://www.yelp.com/biz/tidy-master-professional-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning, Office Cleaning",https://www.yelp.com/biz/tidy-master-professional-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,tidy-master-professional-services-toronto
Akivaa Solutions,0,0,N/A,+1 647-784-4460,"Melissa Court, Brampton, ON L6X 4X1, Canada",https://www.yelp.com/biz/akivaa-solutions-brampton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning",https://www.yelp.com/biz/akivaa-solutions-brampton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,akivaa-solutions-brampton
TidyWhity,2.5,4,N/A,+1 888-364-9224,"Toronto, ON, Canada",https://www.yelp.com/biz/tidywhity-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/tidywhity-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,tidywhity-toronto-2
Empire Capitol International Inc.,0,0,N/A,+1 800-219-3904,"1 Yonge Street, Suite 1801, Toronto, ON M5E 1W7, Canada",https://www.yelp.com/biz/empire-capitol-international-inc-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Office Cleaning, Home Cleaning",https://www.yelp.com/biz/empire-capitol-international-inc-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,empire-capitol-international-inc-toronto
Omega Dry Carpet Cleaning Inc,0,0,N/A,+1 705-323-9921,"40 Line 13 S, Hawkestone, ON L0L 1T0, Canada",https://www.yelp.com/biz/omega-dry-carpet-cleaning-inc-hawkestone?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning",https://www.yelp.com/biz/omega-dry-carpet-cleaning-inc-hawkestone?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Markham,omega-dry-carpet-cleaning-inc-hawkestone
