Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
Luxe Clean Solution,5,1,N/A,+1 226-975-7198,"1108-250 Consumers Road, Toronto, ON M2J 4V6, Canada",https://www.yelp.com/biz/luxe-clean-solution-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/luxe-clean-solution-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,luxe-clean-solution-toronto
H&M Maid,0,0,N/A,+1 437-258-3002,"Toronto, ON M5N 1J4, Canada",https://www.yelp.com/biz/h-and-m-maid-toronto-5?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/h-and-m-maid-toronto-5?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,h-and-m-maid-toronto-5
Elle Cleaning Services,5,1,N/A,+1 437-661-7554,"Markham, ON L3S 3E7, Canada",https://www.yelp.com/biz/elle-cleaning-services-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/elle-cleaning-services-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,elle-cleaning-services-markham
Clean Peak,0,0,N/A,+1 416-721-2131,"Toronto, ON M6C, Canada",https://www.yelp.com/biz/clean-peak-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/clean-peak-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,clean-peak-toronto
Matt's Easy Cleaning,0,0,N/A,+1 647-268-8289,"Toronto, ON M6N 1H5, Canada",https://www.yelp.com/biz/matts-easy-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning",https://www.yelp.com/biz/matts-easy-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,matts-easy-cleaning-toronto
Sunset Cleaning Services,5,1,N/A,+1 647-451-0671,"Toronto, ON M4B 1B3, Canada",https://www.yelp.com/biz/sunset-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/sunset-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,sunset-cleaning-services-toronto
Marvelous Touch Cleaning,0,0,N/A,+1 647-673-8461,"263 Eglinton Avenue W, Unit 206, Toronto, ON M4R 1B1, Canada",https://www.yelp.com/biz/marvelous-touch-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/marvelous-touch-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,marvelous-touch-cleaning-toronto
Christol Clean,0,0,N/A,+1 416-855-9743,"175 Aderlaid Street W, Suite 114, Toronto, ON M5H 1P9, Canada",https://www.yelp.com/biz/christol-clean-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Office Cleaning, Home Cleaning",https://www.yelp.com/biz/christol-clean-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,christol-clean-toronto
Toronto Eco Cleaning,3.3,42,N/A,+1 647-740-1748,"Toronto, ON M6R 2Z3, Canada",https://www.yelp.com/biz/toronto-eco-cleaning-toronto-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/toronto-eco-cleaning-toronto-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,toronto-eco-cleaning-toronto-3
Castro Family's Cleaning Services,0,0,N/A,+1 647-906-9075,"Toronto, ON M6A 2A4, Canada",https://www.yelp.com/biz/castro-familys-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Home Organization, Office Cleaning",https://www.yelp.com/biz/castro-familys-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,castro-familys-cleaning-services-toronto
Tried n True Cleaning Services ,0,0,N/A,+1 437-237-6322,"229 Fiori Drive, Vaughan, ON L4L 5R3, Canada",https://www.yelp.com/biz/tried-n-true-cleaning-services-vaughan?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/tried-n-true-cleaning-services-vaughan?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,tried-n-true-cleaning-services-vaughan
Good & Green Eco-Cleaning,5,1,N/A,+1 647-517-4818,"75 E Liberty Street, Toronto, ON M6K 3P9, Canada",https://www.yelp.com/biz/good-and-green-eco-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/good-and-green-eco-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,good-and-green-eco-cleaning-toronto
Supreme & Beyond Cleaning Service,0,0,N/A,+1 647-454-6696,"Toronto, ON M6G 2J6, Canada",https://www.yelp.com/biz/supreme-and-beyond-cleaning-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/supreme-and-beyond-cleaning-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,supreme-and-beyond-cleaning-service-toronto
Envy Cleaning Services,0,0,N/A,+1 416-625-7735,"16 St Joseph Street, Toronto, ON M4Y 1J8, Canada",https://www.yelp.com/biz/envy-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/envy-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,envy-cleaning-services-toronto
Emine Cleaning Servis,0,0,N/A,+1 437-989-5242,"Vaughan, ON L4K 1G9, Canada",https://www.yelp.com/biz/emine-cleaning-servis-vaughan-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/emine-cleaning-servis-vaughan-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,emine-cleaning-servis-vaughan-2
Red Lotus Cleaning,0,0,N/A,+1 437-463-2515,"Toronto, ON M5V 0T9, Canada",https://www.yelp.com/biz/red-lotus-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/red-lotus-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,red-lotus-cleaning-toronto
Tidy and Go cleaner,0,0,N/A,+1 647-847-9095,"Toronto, ON M3H 5H3, Canada",https://www.yelp.com/biz/tidy-and-go-cleaner-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/tidy-and-go-cleaner-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,tidy-and-go-cleaner-toronto
Coco & Swiss,0,0,N/A,+1 416-473-9652,"Toronto, ON M4B 2J8, Canada",https://www.yelp.com/biz/coco-and-swiss-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/coco-and-swiss-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,coco-and-swiss-toronto
Transforma Cleaning Service,0,0,N/A,+1 437-779-8737,"Toronto, ON M3H 0A7, Canada",https://www.yelp.com/biz/transforma-cleaning-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/transforma-cleaning-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,transforma-cleaning-service-toronto
Clean Proper,0,0,N/A,+1 647-695-6878,"872 Sheppard Avenue West, North York, ON M3H 5V5, Canada",https://www.yelp.com/biz/clean-proper-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/clean-proper-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,clean-proper-north-york
Midtown Sparkle,0,0,N/A,+1 647-622-7504,"15 Roehampton Avenue, Toronto, ON M4P 0C2, Canada",https://www.yelp.com/biz/midtown-sparkle-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Painters, Home Cleaning, Office Cleaning",https://www.yelp.com/biz/midtown-sparkle-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,midtown-sparkle-toronto
Cleaning Perfecto,0,0,N/A,+1 647-573-0114,"Toronto, ON M4S 0A1, Canada",https://www.yelp.com/biz/cleaning-perfecto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/cleaning-perfecto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,cleaning-perfecto-toronto
Mr. Cleenz,0,0,N/A,+1 647-688-1044,"Toronto, ON M1K 2N7, Canada",https://www.yelp.com/biz/mr-cleenz-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/mr-cleenz-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,mr-cleenz-toronto
HD Professional Cleaning,5,1,N/A,+1 647-254-2909,"Toronto, ON M5B 2L7, Canada",https://www.yelp.com/biz/hd-professional-cleaning-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning, Office Cleaning",https://www.yelp.com/biz/hd-professional-cleaning-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,hd-professional-cleaning-toronto-2
Move and Clean,5,1,N/A,+1 647-885-7676,"158 Front Street E, Toronto, ON M5A 1E5, Canada",https://www.yelp.com/biz/move-and-clean-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Movers, Home Cleaning, Carpet Cleaning",https://www.yelp.com/biz/move-and-clean-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,move-and-clean-toronto
Class A,5,1,N/A,+1 647-550-0331,"Toronto, ON M6N 4A9, Canada",https://www.yelp.com/biz/class-a-toronto-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/class-a-toronto-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,class-a-toronto-3
Prime Cleaning Services,0,0,N/A,+1 647-463-0687,"Toronto, ON M3J 1K7, Canada",https://www.yelp.com/biz/prime-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Office Cleaning, Home Cleaning",https://www.yelp.com/biz/prime-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,prime-cleaning-services-toronto
Sal Cleaners,0,0,N/A,+1 289-217-2315,"Brampton, ON K0H 9Z9, Canada",https://www.yelp.com/biz/sal-cleaners-brampton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/sal-cleaners-brampton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,sal-cleaners-brampton
Rob's Property Services,0,0,N/A,+1 647-867-5627,"Toronto, ON M5P 2K9, Canada",https://www.yelp.com/biz/robs-property-services-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, General Contractors, Painters",https://www.yelp.com/biz/robs-property-services-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,robs-property-services-toronto-2
Shine Bright Property Maintenance,0,0,N/A,+1 647-260-9591,"York, ON M5R 3S3, Canada",https://www.yelp.com/biz/shine-bright-property-maintenance-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/shine-bright-property-maintenance-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,shine-bright-property-maintenance-york
Dhyana Cleaning,4.2,9,N/A,+1 416-562-7487,"Toronto, ON M5S 2M6, Canada",https://www.yelp.com/biz/dhyana-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/dhyana-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,dhyana-cleaning-toronto
1W1 Service,0,0,N/A,+1 437-665-1661,"Toronto, ON M6K 1M2, Canada",https://www.yelp.com/biz/1w1-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/1w1-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,1w1-service-toronto
Canada Top Clean,0,0,N/A,+1 365-600-5599,"1468 Victoria Park Avenue, Unit 6 Suite 513, Toronto, ON M4A 2M2, Canada",https://www.yelp.com/biz/canada-top-clean-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Laundry Services, Window Washing",https://www.yelp.com/biz/canada-top-clean-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,canada-top-clean-toronto
Clean & Sterile,0,0,N/A,+1 647-803-0101,"Toronto, ON M6N 3K6, Canada",https://www.yelp.com/biz/clean-and-sterile-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/clean-and-sterile-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,clean-and-sterile-toronto
Nazum Cleaning Services,0,0,N/A,+1 647-993-4220,"Toronto, ON M5V 1A3, Canada",https://www.yelp.com/biz/nazum-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/nazum-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,nazum-cleaning-services-toronto
Mike's Tiles & Grout Restoration Service,0,0,N/A,+1 437-225-1336,"Toronto, ON M9M 2C8, Canada",https://www.yelp.com/biz/mikes-tiles-and-grout-restoration-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Grout Services",https://www.yelp.com/biz/mikes-tiles-and-grout-restoration-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,mikes-tiles-and-grout-restoration-service-toronto
Her Cleaner,0,0,N/A,+1 437-445-3363,"2067 Islington Avenue, Toronto, ON M9P 2R8, Canada",https://www.yelp.com/biz/her-cleaner-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning, Office Cleaning",https://www.yelp.com/biz/her-cleaner-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,her-cleaner-toronto
Little Lilac Cleaning Services,0,0,N/A,+1 647-687-5528,"Toronto, ON M6H 4E8, Canada",https://www.yelp.com/biz/little-lilac-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/little-lilac-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,little-lilac-cleaning-services-toronto
Emerald Touch Cleaning,1,1,N/A,+1 647-786-4304,"1040 Castlefield Avenue, Toronto, ON M6B 2Y8, Canada",https://www.yelp.com/biz/emerald-touch-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/emerald-touch-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,emerald-touch-cleaning-toronto
L & N Cleaning Services,0,0,N/A,+1 647-281-5849,"Toronto, ON M5N 2P3, Canada",https://www.yelp.com/biz/l-and-n-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning, Office Cleaning",https://www.yelp.com/biz/l-and-n-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,l-and-n-cleaning-services-toronto
Nofi Cleaning Service,2.3,3,N/A,+1 647-286-5618,"Toronto, ON M6A 2T9, Canada",https://www.yelp.com/biz/nofi-cleaning-service-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Office Cleaning, Home Cleaning, Home Organization",https://www.yelp.com/biz/nofi-cleaning-service-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,nofi-cleaning-service-toronto-2
Ven Services,5,2,N/A,+1 647-866-4436,"21 Vaughan Road, Suite 306, Toronto, ON M6G 2N2, Canada",https://www.yelp.com/biz/ven-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning",https://www.yelp.com/biz/ven-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,ven-services-toronto
Luxe Shine Cleaning Services,0,0,N/A,+1 437-431-0999,"Toronto, ON M6K, Canada",https://www.yelp.com/biz/luxe-shine-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/luxe-shine-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,luxe-shine-cleaning-services-toronto
