Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
Active Green & Ross Tire & Auto Centre,1.6,36,N/A,+1 416-977-7401,"110 Gerrard Street E, Toronto, ON M5B 1H1, Canada",https://www.yelp.com/biz/active-green-and-ross-tire-and-auto-centre-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Tires, Auto Repair",https://www.yelp.com/biz/active-green-and-ross-tire-and-auto-centre-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,active-green-and-ross-tire-and-auto-centre-toronto-2
Ssr Auto Sales & Service,2.3,16,N/A,+1 416-466-8782,"921 Pape Avenue, East York, ON M4K 3V3, Canada",https://www.yelp.com/biz/ssr-auto-sales-and-service-east-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Taxis",https://www.yelp.com/biz/ssr-auto-sales-and-service-east-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,ssr-auto-sales-and-service-east-york
Tire Source Incorporated,2.2,17,N/A,+1 416-362-1235,"141 Queen St E, Toronto, ON M5C 1S1, Canada",https://www.yelp.com/biz/tire-source-incorporated-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires",https://www.yelp.com/biz/tire-source-incorporated-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,tire-source-incorporated-toronto
Uchanics,3.3,7,N/A,+1 647-725-7750,"Toronto, ON M2J, Canada",https://www.yelp.com/biz/uchanics-toronto-6?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/uchanics-toronto-6?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,uchanics-toronto-6
Downtown Gas & Auto,5,6,N/A,+1 416-463-1138,"570 Eastern Avenue, Toronto, ON M4M 1C9, Canada",https://www.yelp.com/biz/downtown-gas-and-auto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Tires, Auto Repair",https://www.yelp.com/biz/downtown-gas-and-auto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,downtown-gas-and-auto-toronto
Dignity Auto Repairs And Services,2,16,N/A,+1 416-977-1400,"626 Dundas Street W, Toronto, ON M5T 1H7, Canada",https://www.yelp.com/biz/dignity-auto-repairs-and-services-toronto-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Car Wash, Auto Repair",https://www.yelp.com/biz/dignity-auto-repairs-and-services-toronto-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,dignity-auto-repairs-and-services-toronto-3
Harbord Auto Center,4.5,12,N/A,+1 416-537-7394,"596 Ossington Avenue, Toronto, ON M6G 3T5, Canada",https://www.yelp.com/biz/harbord-auto-center-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/harbord-auto-center-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,harbord-auto-center-toronto
Vespa Toronto West,4.7,12,N/A,+1 416-588-8377,"822 College Street, Toronto, ON M6G 1C8, Canada",https://www.yelp.com/biz/vespa-toronto-west-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Motorcycle Repair, Motorcycle Dealers",https://www.yelp.com/biz/vespa-toronto-west-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,vespa-toronto-west-toronto
East York Auto Electric & Air Conditioning,1,1,N/A,+1 647-347-4622,"Scarborough, ON M4B 1Y2, Canada",https://www.yelp.com/biz/east-york-auto-electric-and-air-conditioning-scarborough-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/east-york-auto-electric-and-air-conditioning-scarborough-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,east-york-auto-electric-and-air-conditioning-scarborough-2
Speedway Automotive,5,1,N/A,+1 647-787-6244,"280 Raleigh Avenue, Unit 1, Scarborough, ON M1K 1A9, Canada",https://www.yelp.com/biz/speedway-automotive-scarborough?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Tires, Auto Repair, Oil Change Stations",https://www.yelp.com/biz/speedway-automotive-scarborough?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,speedway-automotive-scarborough
Grand Touring Automobiles,2.3,19,N/A,+1 416-530-1880,"777 Dundas Street E, Toronto, ON M4M 0E2, Canada",https://www.yelp.com/biz/grand-touring-automobiles-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Car Dealers, Auto Repair, Auto Parts & Supplies",https://www.yelp.com/biz/grand-touring-automobiles-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,grand-touring-automobiles-toronto-2
Rajpura Mobile Auto Detailing,0,0,N/A,+1 647-721-0167,"Toronto, ON M5C, Canada",https://www.yelp.com/biz/rajpura-mobile-auto-detailing-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Auto Repair",https://www.yelp.com/biz/rajpura-mobile-auto-detailing-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,rajpura-mobile-auto-detailing-toronto
KA Car Care,4.3,27,N/A,+1 416-920-0010,"110 Queen Street W, Green P, Level 2A, Toronto, ON M5H 2N5, Canada",https://www.yelp.com/biz/ka-car-care-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Car Wash",https://www.yelp.com/biz/ka-car-care-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,ka-car-care-toronto
Downtown Chrysler Dodge Jeep RAM,1.4,32,N/A,+1 416-368-7000,"321 Front Street E, Toronto, ON M5A 1G3, Canada",https://www.yelp.com/biz/downtown-chrysler-dodge-jeep-ram-toronto-5?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Parts & Supplies, Auto Repair",https://www.yelp.com/biz/downtown-chrysler-dodge-jeep-ram-toronto-5?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,downtown-chrysler-dodge-jeep-ram-toronto-5
Speedy Auto Service  StClair,4.2,10,N/A,+1 416-657-1726,"660 Saint Clair Avenue W, Toronto, ON M6C 1B1, Canada",https://www.yelp.com/biz/speedy-auto-service-stclair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires, Transmission Repair",https://www.yelp.com/biz/speedy-auto-service-stclair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,speedy-auto-service-stclair-toronto
Car Park 32,3,1,N/A,,"45 Bay Street, Toronto, ON M5J 3B2, Canada",https://www.yelp.com/biz/car-park-32-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Parking,https://www.yelp.com/biz/car-park-32-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,car-park-32-toronto
Central Import,2.5,8,N/A,+1 416-864-9092,"472 King Street E, Toronto, ON M5A 1L7, Canada",https://www.yelp.com/biz/central-import-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/central-import-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,central-import-toronto
MP Auto Body & Repair,5,4,N/A,+1 416-769-5341,"490 Quebec Avenue, Toronto, ON M6P 2V7, Canada",https://www.yelp.com/biz/mp-auto-body-and-repair-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops, Auto Glass Services",https://www.yelp.com/biz/mp-auto-body-and-repair-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,mp-auto-body-and-repair-toronto-2
Mobile Mechanics by Marco,0,0,N/A,+1 647-239-5066,"54 Cromarty Place, Vaughan, ON L6A 1E6, Canada",https://www.yelp.com/biz/mobile-mechanics-by-marco-vaughan?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Commercial Truck Repair, Tires",https://www.yelp.com/biz/mobile-mechanics-by-marco-vaughan?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,mobile-mechanics-by-marco-vaughan
Alps Auto Repair,4.6,9,N/A,+1 416-255-2601,"14 Drummond Street, Etobicoke, ON M8V 1Y8, Canada",https://www.yelp.com/biz/alps-auto-repair-etobicoke?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops",https://www.yelp.com/biz/alps-auto-repair-etobicoke?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,alps-auto-repair-etobicoke
Fine Finish Auto,4.2,17,N/A,+1 416-955-4491,"35 Church Street, P1 Level, Toronto, ON M5E 1T3, Canada",https://www.yelp.com/biz/fine-finish-auto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Car Wash",https://www.yelp.com/biz/fine-finish-auto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,fine-finish-auto-toronto
Khapco Automotive,5,2,N/A,+1 416-362-8899,"44 Sumach Street, Toronto, ON M5A 3J7, Canada",https://www.yelp.com/biz/khapco-automotive-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Parts & Supplies,https://www.yelp.com/biz/khapco-automotive-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,khapco-automotive-toronto
Dupont Auto Repair,3,2,N/A,+1 416-839-0848,"374 Dupont Street, Toronto, ON M5R 1V9, Canada",https://www.yelp.com/biz/dupont-auto-repair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Oil Change Stations, Tires",https://www.yelp.com/biz/dupont-auto-repair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,dupont-auto-repair-toronto
Canada Auto Parks,4,1,N/A,,"100 Edward Street, Toronto, ON M5G 0A7, Canada",https://www.yelp.com/biz/canada-auto-parks-toronto-6?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Parking,https://www.yelp.com/biz/canada-auto-parks-toronto-6?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,canada-auto-parks-toronto-6
Dupont Auto Collision,3,2,N/A,+1 416-535-6660,"810 Dupont Street, Toronto, ON M6G 1Z6, Canada",https://www.yelp.com/biz/dupont-auto-collision-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops, Auto Detailing",https://www.yelp.com/biz/dupont-auto-collision-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,dupont-auto-collision-toronto-2
Auto Magicians,4.4,19,N/A,+1 905-275-9508,"1905 Mattawa Avenue, Mississauga, ON L4X 1K8, Canada",https://www.yelp.com/biz/auto-magicians-mississauga?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops, Auto Detailing",https://www.yelp.com/biz/auto-magicians-mississauga?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,auto-magicians-mississauga
Clean Car Co,5,1,N/A,+1 416-861-9204,"333 Bay St, Toronto, ON M5H 2T4, Canada",https://www.yelp.com/biz/clean-car-co-toronto-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Detailing,https://www.yelp.com/biz/clean-car-co-toronto-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,clean-car-co-toronto-3
Toyota on Front,1.6,19,N/A,+1 416-703-7700,"524 Front Street West, Toronto, ON M5V 1B8, Canada",https://www.yelp.com/biz/toyota-on-front-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Car Dealers",https://www.yelp.com/biz/toyota-on-front-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,toyota-on-front-toronto
Michelangelos Auto Salon,0,0,N/A,+1 416-964-5600,"400 Av Eastern, Toronto, ON M4M 1B9, Canada",https://www.yelp.com/biz/michelangelos-auto-salon-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Auto Detailing, Car Wash",https://www.yelp.com/biz/michelangelos-auto-salon-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,michelangelos-auto-salon-toronto
Assured Automotive,4.5,2,N/A,+1 647-778-3822,"777 Dundas St E, Toronto, ON M4M 1R1, Canada",https://www.yelp.com/biz/assured-automotive-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Body Shops, Auto Repair",https://www.yelp.com/biz/assured-automotive-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,assured-automotive-toronto-2
Genuine Imports Auto Service,1.8,14,N/A,+1 416-778-8330,"843 Gerrard Street E, Toronto, ON M4M 1Y8, Canada",https://www.yelp.com/biz/genuine-imports-auto-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/genuine-imports-auto-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,genuine-imports-auto-service-toronto
Auto City Used Car,4,1,N/A,+1 416-214-6080,"54 Power Street, Toronto, ON M5A 3A6, Canada",https://www.yelp.com/biz/auto-city-used-car-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Used Car Dealers,https://www.yelp.com/biz/auto-city-used-car-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,auto-city-used-car-toronto
East York Auto Body,1,1,N/A,+1 416-368-4536,"190 Richmond Street E, Toronto, ON M5A 1P1, Canada",https://www.yelp.com/biz/east-york-auto-body-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/east-york-auto-body-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,east-york-auto-body-toronto
Top Auto Glass,5,2,N/A,+1 416-200-2994,"399 Markham Street, Toronto, ON M6G 2L1, Canada",https://www.yelp.com/biz/top-auto-glass-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Glass Services,https://www.yelp.com/biz/top-auto-glass-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,top-auto-glass-toronto
Express Auto Collision,5,6,N/A,+1 416-465-2316,"310 Greenwood Avenue, Toronto, ON M4L 2R8, Canada",https://www.yelp.com/biz/express-auto-collision-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Body Shops,https://www.yelp.com/biz/express-auto-collision-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,express-auto-collision-toronto
Central Motors,4.3,3,N/A,+1 416-463-9901,"682 Gerrard Street E, Toronto, ON M4M 1Y3, Canada",https://www.yelp.com/biz/central-motors-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/central-motors-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,central-motors-toronto
Green Choice Moto,1.5,15,N/A,+1 647-344-7043,"848 Dundas Street W, Toronto, ON M6J 1V5, Canada",https://www.yelp.com/biz/green-choice-moto-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Motorcycle Dealers, Motorcycle Repair",https://www.yelp.com/biz/green-choice-moto-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,green-choice-moto-toronto-2
Mount Pleasant Auto Service,2.3,7,N/A,+1 416-483-1332,"963 Mount Pleasant Road, Toronto, ON M4P 2L8, Canada",https://www.yelp.com/biz/mount-pleasant-auto-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/mount-pleasant-auto-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,mount-pleasant-auto-service-toronto
Assured Automotive,2.3,11,N/A,+1 416-861-9088,"457 King St E, Toronto, ON M5A 1L6, Canada",https://www.yelp.com/biz/assured-automotive-toronto-13?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops",https://www.yelp.com/biz/assured-automotive-toronto-13?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,assured-automotive-toronto-13
GTA Auto Service,0,0,N/A,+1 647-210-4422,"Toronto, ON M5G 1S4, Canada",https://www.yelp.com/biz/gta-auto-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Car Rental, Towing, Auto Repair",https://www.yelp.com/biz/gta-auto-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,gta-auto-service-toronto
Bill's Midway Auto Body,4.2,5,N/A,+1 416-691-9991,"919 Pape Avenue, Toronto, ON M4K 3V3, Canada",https://www.yelp.com/biz/bills-midway-auto-body-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops",https://www.yelp.com/biz/bills-midway-auto-body-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,bills-midway-auto-body-toronto
Toronto Reliable Auto Body,3.5,4,N/A,+1 647-764-2455,"1345 Queen Street E, Toronto, ON M4L 1C6, Canada",https://www.yelp.com/biz/toronto-reliable-auto-body-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Body Shops, Auto Repair, Auto Detailing",https://www.yelp.com/biz/toronto-reliable-auto-body-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,toronto-reliable-auto-body-toronto
